Workout Timestamp,Live/On-Demand,Instructor Name,Length (minutes),Fitness Discipline,Type,Title,Class Timestamp,Total Output,Avg. Watts,Avg. Resistance,Avg. Cadence (RPM),Avg. Speed (mph),Distance (mi),Calories Burned,Avg. Heartrate,Avg. Incline,Avg. Pace (min/mi)
2024-09-04 22:56 (GMT),On Demand,Denis Morton,15,Yoga,Focus Flow,15 min Focus Flow: Quads,2024-09-04 05:00 (GMT),,,,,,,37,,,
2024-09-05 00:43 (GMT),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2024-04-24 16:00 (GMT),,,,,,,,,,
2024-09-05 07:23 (GMT),On Demand,Aditi Shah,10,Meditation,Morning,10 min Morning Meditation,2024-09-03 12:24 (GMT),,,,,,,,,,
2024-09-05 21:18 (+01),On Demand,Denis Morton,45,Cycling,Power Zone,45 min Power Zone Endurance Ride,2024-07-02 22:25 (+01),475,173,45%,86,20.08,15.12,641,,,
2024-09-05 22:18 (+01),On Demand,Denis Morton,5,Cycling,Cool Down,5 min Cool Down Ride,2024-07-12 16:00 (+01),0,0,39%,0,0.00,0,0,,,
2024-09-05 22:24 (+01),On Demand,Ally & Hannah ,10,Stretching,Full Body Stretch,10 min Two for One Full Body Stretch,2024-08-02 15:00 (+01),,,,,,,29,,,
2024-09-05 22:48 (GMT),On Demand,Ally Love,10,Stretching,Lower Body Stretch,10 min Lower Body Stretch,2024-08-08 05:00 (GMT),,,,,,,5,,,
2024-09-05 23:06 (GMT),On Demand,Kristin McGee,30,Yoga,Flow,30 min Yoga Flow,2024-06-29 13:23 (GMT),,,,,,,29,,,
2024-09-06 00:58 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2024-06-12 16:00 (GMT),,,,,,,,,,
2024-09-06 07:58 (+01),On Demand,Aditi Shah,15,Meditation,Morning,15 min Morning Meditation,2024-08-26 12:24 (+01),,,,,,,,,,
2024-09-06 23:56 (GMT),On Demand,Anna Greenberg,30,Meditation,Sleep,30 min Sleep Meditation,2024-08-14 05:00 (GMT),,,,,,,,,,
2024-09-07 23:18 (+01),On Demand,Chelsea Jackson Roberts,15,Meditation,Relaxation,15 min Deep Relaxation Meditation,2024-09-04 05:00 (+01),,,,,,,,,,
2024-09-07 23:37 (GMT),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2024-01-31 16:00 (GMT),,,,,,,,,,
2024-09-07 23:41 (GMT),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2024-01-31 16:00 (GMT),,,,,,,,,,
2024-09-07 23:43 (GMT),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2024-06-25 16:00 (GMT),,,,,,,,,,
2024-09-08 22:53 (GMT),On Demand,Andy Speer,60,Strength,Full Body,60 min Total Strength,2024-09-08 17:27 (GMT),,,,,,,220,,,
2024-09-09 23:16 (GMT),Live,Chelsea Jackson Roberts,20,Yoga,Focus Flow,20 min Focus Flow: Twists,2024-09-09 23:07 (GMT),,,,,,,49,,,
2024-09-10 07:21 (+01),On Demand,Chelsea Jackson Roberts,10,Meditation,Breath,10 min Breathing Meditation,2024-09-05 12:49 (+01),,,,,,,,,,
2024-09-10 17:42 (UTC),On Demand,Alex Toussaint,5,Running,Warm Up,5 min Warm Up Run,2024-08-27 04:00 (UTC),38,,,,2.94,0.24,30,,1.00,20:23
2024-09-10 17:48 (UTC),On Demand,Hannah Frankson,30,Running,Intervals,30 min Intervals Run,2024-07-27 12:30 (UTC),664,,,,8.48,4.25,519,,1.08,7:05
2024-09-10 18:21 (UTC),On Demand,Olivia Amato,5,Running,Cool Down,5 min Cool Down Run,2024-05-30 14:00 (UTC),39,,,,3.00,0.25,30,,1.00,20:00
2024-09-11 07:07 (+01),On Demand,Kirra Michel,10,Meditation,Theme,10 min Calming Meditation,2024-08-30 15:15 (+01),,,,,,,,,,
2024-09-11 21:59 (+01),On Demand,Jess Sims,60,Bike Bootcamp,Theme,Sims 60: Hip Hop,2024-09-10 17:11 (+01),292,,,,19.64,9.14,451,,,
2024-09-11 23:25 (GMT),On Demand,Hannah Corbin,10,Stretching,Lower Body Stretch,10 min Lower Body Stretch,2024-09-11 05:00 (GMT),,,,,,,18,,,
2024-09-11 23:40 (GMT),On Demand,Kirra Michel,30,Yoga,Focus Flow,30 min Focus Flow: Hips,2024-09-07 18:24 (GMT),,,,,,,77,,,
2024-09-12 07:04 (+01),On Demand,Kirra Michel,10,Meditation,Theme,10 min Calming Meditation,2024-08-30 15:05 (+01),,,,,,,,,,
2024-09-12 23:53 (GMT),On Demand,Mariana Fernandez,30,Yoga,Sculpt Flow,30 min Yoga Conditioning: Upper Body,2024-09-08 16:24 (GMT),,,,,,,96,,,
2024-09-13 01:04 (GMT),On Demand,Kirra Michel,30,Meditation,Sleep,30 min Sleep Meditation,2024-06-12 16:00 (GMT),,,,,,,,,,
2024-09-13 07:09 (+01),On Demand,Aditi Shah,10,Meditation,Morning,10 min Morning Meditation,2024-08-19 12:30 (+01),,,,,,,,,,
2024-09-13 11:59 (UTC),On Demand,Camila Ramon,5,Running,Warm Up,5 min Warm Up Run,2024-08-06 04:00 (UTC),53,,,,4.17,0.34,41,,0.86,14:23
2024-09-13 12:07 (UTC),On Demand,Matt Wilpers,60,Running,Endurance,60 min Endurance Run,2020-09-29 10:49 (UTC),15,,,,5.42,0.10,7,85.86,1.00,11:04
2024-09-13 12:13 (UTC),On Demand,Matt Wilpers,60,Running,Endurance,60 min Endurance Run,2020-09-29 10:49 (UTC),1463,,,,8.66,8.68,980,136.28,2.53,6:56
2024-09-13 13:38 (UTC),On Demand,Matt Wilpers,5,Running,Cool Down,5 min Cool Down Run,2024-05-23 14:00 (UTC),39,,,,2.97,0.25,30,,1.00,20:11
2024-09-13 23:00 (GMT),On Demand,Hannah Corbin,10,Stretching,Foam Rolling,10 min Foam Rolling: Hips,2024-07-17 05:00 (GMT),,,,,,,6,,,
2024-09-14 09:25 (GMT),,,57,Running,,57 min 57 sec Outdoor Running,,0,,,,0,0,455,,0,
2024-09-15 20:57 (+01),On Demand,Olivia Amato,5,Cycling,Warm Up,5 min Warm Up Ride,2024-09-03 05:00 (+01),41,138,40%,87,18.01,1.50,56,,,
2024-09-15 21:06 (+01),On Demand,Matt Wilpers,30,Cycling,Power Zone,30 min Power Zone Ride,2023-08-10 12:25 (+01),331,180,44%,91,20.00,10.05,447,,,
2024-09-15 21:56 (+01),On Demand,Matt Wilpers,5,Cycling,Cool Down,5 min Cool Down Ride,2024-04-17 16:00 (+01),31,103,32%,94,15.46,1.29,41,,,
2024-09-15 22:04 (+01),On Demand,Matt Wilpers,5,Stretching,Pre & Post-Ride Stretch,5 min Post-Ride Stretch,2024-07-24 05:00 (+01),,,,,,,15,,,
2024-09-15 22:56 (GMT),On Demand,Mariana Fernandez,45,Yoga,Flow,45 min Yoga Flow,2024-09-15 16:30 (GMT),,,,,,,33,,,
2024-09-16 01:10 (GMT),On Demand,Anna Greenberg,30,Meditation,Sleep,30 min Sleep Meditation,2024-03-16 09:00 (GMT),,,,,,,,,,
2024-09-16 07:06 (+01),On Demand,Aditi Shah,5,Meditation,Morning,5 min Morning Meditation,2024-09-10 12:30 (+01),,,,,,,,,,
2024-09-16 23:29 (GMT),On Demand,Denis Morton,15,Yoga,Focus Flow,15 min Focus Flow: For Runners,2024-09-13 12:30 (GMT),,,,,,,17,,,
2024-09-17 23:15 (GMT),On Demand,Matty Maggiacomo,30,Walking,Theme,30 min Walk & Talk,2024-09-13 13:54 (GMT),0,,,,0,0,68,,,
2024-09-18 14:04 (UTC),On Demand,Selena Samuela,30,Running,Endurance,30 min Endurance Run,2024-03-23 17:25 (UTC),712,,,,9.09,4.54,556,,1.12,6:36
2024-09-18 14:38 (UTC),On Demand,Jon Hosking,5,Walking,Cool Down,5 min Cool Down Walk,2024-01-30 07:00 (UTC),34,,,,2.60,0.22,26,,,
2024-09-18 23:28 (GMT),Live,Denis Morton,30,Yoga,Flow,30 min Flamenco Yoga Flow,2023-10-06 16:54 (GMT),,,,,,,46,,,
2024-09-19 01:18 (GMT),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2024-03-15 23:00 (GMT),,,,,,,,,,
2024-09-19 07:15 (+01),On Demand,Aditi Shah,5,Meditation,Morning,5 min Morning Meditation,2024-09-10 12:30 (+01),,,,,,,,,,
2024-09-20 07:32 (+01),On Demand,Chelsea Jackson Roberts,10,Meditation,Morning,10 min Morning Meditation,2024-09-19 12:55 (+01),,,,,,,,,,
2024-09-20 21:11 (+01),On Demand,Denis Morton,30,Cycling,Power Zone,30 min Power Zone Endurance Ride,2022-01-04 22:53 (+01),318,176,46%,85,20.24,10.12,429,,,
2024-09-20 21:47 (+01),On Demand,Emma Lovewell,5,Cycling,Cool Down,5 min Cool Down Ride,2023-02-06 17:00 (+01),0,0,35%,0,0.00,0,0,,,
